i,j,k,filename,idx,y_pred,y_test,left,condition,right,score,X_test,X_validate,y_validate
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsPollingConsumer.java,4809,0.89,True,CountDeclMethodPrivate,<=,0.50,0.0452925309150141,0.0,0,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsPollingConsumer.java,4809,0.89,True,CountClassBase,>,0.50,0.03594858573971759,1.0,1,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/main/java/org/apache/camel/model/RecipientListDefinition.java,651,0.88,True,OWN_COMMIT,>,0.75,0.18136603651820424,0.8,1.0,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/main/java/org/apache/camel/model/RecipientListDefinition.java,651,0.88,True,CountLineComment,>,76.50,0.09698399214990361,104.0,110,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/main/java/org/apache/camel/model/RecipientListDefinition.java,651,0.88,True,MaxInheritanceTree,>,4.50,-0.09121424304581255,5.0,5,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/main/java/org/apache/camel/model/RecipientListDefinition.java,651,0.88,True,CountInput_Min,<=,0.50,0.0366275276590164,0.0,0,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/main/java/org/apache/camel/model/RecipientListDefinition.java,651,0.88,True,CountClassBase,>,1.50,-0.029129828568225977,2.0,2,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-bindy/src/main/java/org/apache/camel/dataformat/bindy/csv/BindyCsvDataFormat.java,3144,0.87,True,OWN_COMMIT,>,0.00,0.23427752652264341,0.5,1.0,True
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-bindy/src/main/java/org/apache/camel/dataformat/bindy/csv/BindyCsvDataFormat.java,3144,0.87,True,CountLineComment,>,47.50,0.0993861164713051,62.0,64,True
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-bindy/src/main/java/org/apache/camel/dataformat/bindy/csv/BindyCsvDataFormat.java,3144,0.87,True,MaxInheritanceTree,>,1.50,0.0559032930531286,2.0,2,True
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-bindy/src/main/java/org/apache/camel/dataformat/bindy/csv/BindyCsvDataFormat.java,3144,0.87,True,CountInput_Min,<=,0.50,0.041579142741593175,0.0,0,True
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-bindy/src/main/java/org/apache/camel/dataformat/bindy/csv/BindyCsvDataFormat.java,3144,0.87,True,CountClassBase,>,0.50,0.02786856462219347,1.0,1,True
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/test/java/org/apache/camel/model/ProcessorTypeConfigurationTest.java,1983,0.87,True,OWN_COMMIT,<=,0.00,-0.21745808387945942,0.0,0.0,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/test/java/org/apache/camel/model/ProcessorTypeConfigurationTest.java,1983,0.87,True,CountLineComment,>,16.50,-0.05724055776632694,19.0,19,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/test/java/org/apache/camel/model/ProcessorTypeConfigurationTest.java,1983,0.87,True,MaxInheritanceTree,>,3.50,-0.05161478635417002,4.0,4,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/test/java/org/apache/camel/model/ProcessorTypeConfigurationTest.java,1983,0.87,True,AvgLineComment,<=,0.50,0.032882454351530414,0.0,0,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/test/java/org/apache/camel/model/ProcessorTypeConfigurationTest.java,1983,0.87,True,CountClassBase,>,1.50,-0.026463000483806468,2.0,2,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-spring/src/test/java/org/apache/camel/spring/config/ErrorHandlerCamelContextRefNotFoundTest.java,6242,0.87,True,OWN_COMMIT,<=,0.00,-0.21191925446862825,0.0,0.0,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-spring/src/test/java/org/apache/camel/spring/config/ErrorHandlerCamelContextRefNotFoundTest.java,6242,0.87,True,MaxInheritanceTree,>,4.50,-0.08565376047162866,5.0,5,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-spring/src/test/java/org/apache/camel/spring/config/ErrorHandlerCamelContextRefNotFoundTest.java,6242,0.87,True,CountOutput_Min,<=,0.50,0.06946349729112476,0.0,0,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-spring/src/test/java/org/apache/camel/spring/config/ErrorHandlerCamelContextRefNotFoundTest.java,6242,0.87,True,CountLineComment,>,16.50,-0.06913434630377484,20.0,20,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-spring/src/test/java/org/apache/camel/spring/config/ErrorHandlerCamelContextRefNotFoundTest.java,6242,0.87,True,CountClassBase,>,0.50,0.0334861148224865,1.0,1,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/main/java/org/apache/camel/model/PollEnrichDefinition.java,647,0.85,True,OWN_COMMIT,>,1.00,-0.11656574117937427,1.0,0.0,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/main/java/org/apache/camel/model/PollEnrichDefinition.java,647,0.85,True,CountInput_Min,<=,0.50,0.042473523250519535,0.0,0,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/main/java/org/apache/camel/model/PollEnrichDefinition.java,647,0.85,True,MaxInheritanceTree,>,3.50,-0.041421604511758324,4.0,4,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/main/java/org/apache/camel/model/PollEnrichDefinition.java,647,0.85,True,CountClassBase,>,0.50,0.037480546394589254,1.0,1,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/main/java/org/apache/camel/model/PollEnrichDefinition.java,647,0.85,True,AvgLineBlank,<=,0.50,0.03346769444766839,0.0,0,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-cometd/src/main/java/org/apache/camel/component/cometd/CometdComponent.java,3330,0.85,True,OWN_COMMIT,>,0.00,0.23376544806105026,0.5,0.0,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-cometd/src/main/java/org/apache/camel/component/cometd/CometdComponent.java,3330,0.85,True,CountLineComment,>,35.50,0.10258662137483653,37.0,37,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-cometd/src/main/java/org/apache/camel/component/cometd/CometdComponent.java,3330,0.85,True,CountOutput_Min,<=,0.50,0.06045215637272407,0.0,0,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-cometd/src/main/java/org/apache/camel/component/cometd/CometdComponent.java,3330,0.85,True,CountInput_Min,<=,0.50,0.03590797570948524,0.0,0,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-cometd/src/main/java/org/apache/camel/component/cometd/CometdComponent.java,3330,0.85,True,CountClassBase,>,0.50,0.026742062887194173,1.0,1,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-jetty/src/main/java/org/apache/camel/component/jetty/JettyHttpComponent.java,4633,0.85,True,OWN_COMMIT,>,0.00,0.22908679688170672,0.42857142857142894,0.833333333333333,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-jetty/src/main/java/org/apache/camel/component/jetty/JettyHttpComponent.java,4633,0.85,True,CountLineComment,>,76.50,0.10000927378319743,99.0,105,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-jetty/src/main/java/org/apache/camel/component/jetty/JettyHttpComponent.java,4633,0.85,True,MaxInheritanceTree,>,4.50,-0.08817508922331187,5.0,5,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-jetty/src/main/java/org/apache/camel/component/jetty/JettyHttpComponent.java,4633,0.85,True,CountOutput_Min,<=,0.50,0.07317610146386401,0.0,0,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-jetty/src/main/java/org/apache/camel/component/jetty/JettyHttpComponent.java,4633,0.85,True,CountClassBase,>,1.50,-0.03416778352250632,2.0,2,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-websocket/src/main/java/org/apache/camel/component/websocket/WebsocketComponent.java,7159,0.85,True,OWN_COMMIT,>,0.00,0.24353191890182713,0.555555555555556,0.5,True
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-websocket/src/main/java/org/apache/camel/component/websocket/WebsocketComponent.java,7159,0.85,True,CountLineComment,>,76.50,0.09810173787896663,98.0,98,True
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-websocket/src/main/java/org/apache/camel/component/websocket/WebsocketComponent.java,7159,0.85,True,CountOutput_Min,<=,0.50,0.056725262849523894,0.0,0,True
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-websocket/src/main/java/org/apache/camel/component/websocket/WebsocketComponent.java,7159,0.85,True,CountInput_Min,<=,0.50,0.03647172397900961,0.0,0,True
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-websocket/src/main/java/org/apache/camel/component/websocket/WebsocketComponent.java,7159,0.85,True,CountClassBase,>,0.50,0.032844213824824726,1.0,1,True
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/main/java/org/apache/camel/impl/RouteService.java,373,0.84,True,OWN_COMMIT,>,0.75,0.16976238016168227,0.833333333333333,0.0,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/main/java/org/apache/camel/impl/RouteService.java,373,0.84,True,CountLineComment,>,47.50,0.10121484570833864,75.0,75,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/main/java/org/apache/camel/impl/RouteService.java,373,0.84,True,AvgLineComment,>,1.50,-0.04146877525045883,2.0,2,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/main/java/org/apache/camel/impl/RouteService.java,373,0.84,True,MaxInheritanceTree,>,2.50,0.039417356983269806,3.0,3,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/main/java/org/apache/camel/impl/RouteService.java,373,0.84,True,CountClassBase,>,0.50,0.032425102893407186,1.0,1,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/main/java/org/apache/camel/impl/DefaultRouteContext.java,330,0.83,True,OWN_COMMIT,>,1.00,-0.11576504816456226,1.0,1.0,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/main/java/org/apache/camel/impl/DefaultRouteContext.java,330,0.83,True,MaxInheritanceTree,>,0.50,0.04609437923916321,1.0,1,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/main/java/org/apache/camel/impl/DefaultRouteContext.java,330,0.83,True,CountDeclMethodPrivate,<=,0.50,0.038807639298917014,0.0,0,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/main/java/org/apache/camel/impl/DefaultRouteContext.java,330,0.83,True,CountClassBase,>,1.50,-0.027084862009316413,2.0,2,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/main/java/org/apache/camel/impl/DefaultRouteContext.java,330,0.83,True,AvgLineComment,<=,0.50,0.022941237709399938,0.0,0,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/main/java/org/apache/camel/processor/validation/ValidatingProcessor.java,833,0.83,True,OWN_COMMIT,>,0.00,0.22996689310065002,0.666666666666667,0.666666666666667,True
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/main/java/org/apache/camel/processor/validation/ValidatingProcessor.java,833,0.83,True,CountLineComment,>,35.50,0.09185142830292928,39.0,63,True
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/main/java/org/apache/camel/processor/validation/ValidatingProcessor.java,833,0.83,True,CountDeclMethodPrivate,<=,0.50,0.04549502201441037,0.0,3,True
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/main/java/org/apache/camel/processor/validation/ValidatingProcessor.java,833,0.83,True,CountClassBase,>,1.50,-0.028679091842300473,2.0,2,True
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/main/java/org/apache/camel/processor/validation/ValidatingProcessor.java,833,0.83,True,AvgLineBlank,<=,0.50,0.028183581340217336,0.0,0,True
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-http4/src/main/java/org/apache/camel/component/http4/DefaultHttpBinding.java,4385,0.82,True,OWN_COMMIT,>,0.00,0.23698774895532565,0.5,1.0,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-http4/src/main/java/org/apache/camel/component/http4/DefaultHttpBinding.java,4385,0.82,True,CountLineComment,>,47.50,0.10314813656291955,55.0,57,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-http4/src/main/java/org/apache/camel/component/http4/DefaultHttpBinding.java,4385,0.82,True,MaxInheritanceTree,>,0.50,0.046087985742744864,1.0,1,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-http4/src/main/java/org/apache/camel/component/http4/DefaultHttpBinding.java,4385,0.82,True,CountInput_Min,<=,0.50,0.027197162918252686,0.0,0,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-http4/src/main/java/org/apache/camel/component/http4/DefaultHttpBinding.java,4385,0.82,True,AvgLineBlank,<=,0.50,0.025700144437405766,0.0,0,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-http/src/main/java/org/apache/camel/component/http/HttpEndpoint.java,4350,0.82,True,OWN_COMMIT,>,0.00,0.2263125021018128,0.5,1.0,True
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-http/src/main/java/org/apache/camel/component/http/HttpEndpoint.java,4350,0.82,True,CountLineComment,>,35.50,0.09837039336002454,42.0,43,True
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-http/src/main/java/org/apache/camel/component/http/HttpEndpoint.java,4350,0.82,True,MaxInheritanceTree,>,4.50,-0.08957305806078178,5.0,5,True
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-http/src/main/java/org/apache/camel/component/http/HttpEndpoint.java,4350,0.82,True,CountInput_Min,<=,0.50,0.03462088820275291,0.0,0,True
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-http/src/main/java/org/apache/camel/component/http/HttpEndpoint.java,4350,0.82,True,CountClassBase,>,1.50,-0.026833727851967273,2.0,2,True
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-mina2/src/main/java/org/apache/camel/component/mina2/Mina2Consumer.java,5398,0.82,True,OWN_COMMIT,>,0.00,0.23384939551637432,0.4,0.0,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-mina2/src/main/java/org/apache/camel/component/mina2/Mina2Consumer.java,5398,0.82,True,CountLineComment,>,47.50,0.09956509502626977,51.0,50,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-mina2/src/main/java/org/apache/camel/component/mina2/Mina2Consumer.java,5398,0.82,True,CountClassBase,>,0.50,0.042848775739343876,1.0,1,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-mina2/src/main/java/org/apache/camel/component/mina2/Mina2Consumer.java,5398,0.82,True,MaxInheritanceTree,>,2.50,0.03343809715729702,3.0,3,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-mina2/src/main/java/org/apache/camel/component/mina2/Mina2Consumer.java,5398,0.82,True,CountOutput_Mean,>,5.08,0.020742995522778227,7.5263157894736805,7.57894736842105,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/main/java/org/apache/camel/component/file/GenericFileConsumer.java,161,0.81,True,OWN_COMMIT,>,0.00,0.22550650471902664,0.75,0.8,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/main/java/org/apache/camel/component/file/GenericFileConsumer.java,161,0.81,True,CountLineComment,>,76.50,0.098186414824538,178.0,186,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/main/java/org/apache/camel/component/file/GenericFileConsumer.java,161,0.81,True,MaxInheritanceTree,>,4.50,-0.07482403620079002,5.0,5,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/main/java/org/apache/camel/component/file/GenericFileConsumer.java,161,0.81,True,CountOutput_Min,<=,0.50,0.06265896960545694,0.0,0,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/main/java/org/apache/camel/component/file/GenericFileConsumer.java,161,0.81,True,CountClassBase,>,1.50,-0.02596354102771396,2.0,2,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-mina2/src/main/java/org/apache/camel/component/mina2/Mina2Producer.java,5403,0.81,True,OWN_COMMIT,>,0.00,0.22517954766676518,0.4,0.0,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-mina2/src/main/java/org/apache/camel/component/mina2/Mina2Producer.java,5403,0.81,True,CountLineComment,>,47.50,0.10670135471792645,58.0,57,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-mina2/src/main/java/org/apache/camel/component/mina2/Mina2Producer.java,5403,0.81,True,CountClassBase,>,1.50,-0.03222992824644802,2.0,2,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-mina2/src/main/java/org/apache/camel/component/mina2/Mina2Producer.java,5403,0.81,True,CountInput_Min,<=,0.50,0.02422532086322501,0.0,0,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-mina2/src/main/java/org/apache/camel/component/mina2/Mina2Producer.java,5403,0.81,True,AvgLineBlank,<=,0.50,0.022587762091427082,0.0,0,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/main/java/org/apache/camel/component/file/FileConsumer.java,154,0.81,True,OWN_COMMIT,>,1.00,-0.11662039899754133,1.0,1.0,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/main/java/org/apache/camel/component/file/FileConsumer.java,154,0.81,True,CountLineComment,>,35.50,0.10277454378080206,44.0,45,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/main/java/org/apache/camel/component/file/FileConsumer.java,154,0.81,True,CountDeclMethodPrivate,<=,0.50,0.04408340775962324,0.0,0,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/main/java/org/apache/camel/component/file/FileConsumer.java,154,0.81,True,CountOutput_Mean,>,5.08,0.030628845995578236,14.25,12.6,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/main/java/org/apache/camel/component/file/FileConsumer.java,154,0.81,True,CountClassBase,>,0.50,0.028693796249565983,1.0,1,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-spring/src/test/java/org/apache/camel/spring/bind/BeanInfoTest.java,6215,0.8,True,OWN_COMMIT,<=,0.00,-0.21836858475450177,0.0,1.0,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-spring/src/test/java/org/apache/camel/spring/bind/BeanInfoTest.java,6215,0.8,True,CountLineComment,>,16.50,-0.07281276186366088,20.0,20,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-spring/src/test/java/org/apache/camel/spring/bind/BeanInfoTest.java,6215,0.8,True,CountOutput_Min,<=,0.50,0.06466636695182329,0.0,0,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-spring/src/test/java/org/apache/camel/spring/bind/BeanInfoTest.java,6215,0.8,True,MaxInheritanceTree,>,1.50,0.04505618899521555,2.0,2,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-spring/src/test/java/org/apache/camel/spring/bind/BeanInfoTest.java,6215,0.8,True,CountDeclMethodPrivate,<=,0.50,0.043889018997393704,0.0,0,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-jetty/src/test/java/org/apache/camel/component/jetty/jettyproducer/JettyHttpProderReturnFaultTest.java,4724,0.78,True,OWN_COMMIT,<=,0.00,-0.2219103814341883,0.0,0.0,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-jetty/src/test/java/org/apache/camel/component/jetty/jettyproducer/JettyHttpProderReturnFaultTest.java,4724,0.78,True,MaxInheritanceTree,>,4.50,-0.07484173579746273,5.0,5,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-jetty/src/test/java/org/apache/camel/component/jetty/jettyproducer/JettyHttpProderReturnFaultTest.java,4724,0.78,True,CountDeclMethodPrivate,<=,0.50,0.04212590724275915,0.0,0,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-jetty/src/test/java/org/apache/camel/component/jetty/jettyproducer/JettyHttpProderReturnFaultTest.java,4724,0.78,True,CountInput_Min,<=,0.50,0.0361848833145202,0.0,0,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,components/camel-jetty/src/test/java/org/apache/camel/component/jetty/jettyproducer/JettyHttpProderReturnFaultTest.java,4724,0.78,True,CountClassBase,>,1.50,-0.028411396430229007,2.0,2,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/main/java/org/apache/camel/util/CamelContextHelper.java,959,0.77,True,OWN_COMMIT,>,1.00,-0.11690870114724346,1.0,0.5,False
camel-2.9.0,camel-2.10.0,camel-2.11.0,camel-core/src/main/java/org/apache/camel/util/CamelContextHelper.java,959,0.77,True,CountLineComment,>,76.50,0.10473935276408598,133.0,144,False
